price_paid,deed_date
357500,2014-11-10
95500,1996-11-20
171500,2003-11-07
370000,2015-11-13
197000,2012-04-13
165000,2009-04-17
380000,2021-09-15
315000,2015-07-24
200000,2010-06-25
365000,2022-02-28
310000,2021-11-12
220000,2010-12-03
190000,2006-08-24
405000,2022-09-23
357000,2018-07-19
207000,2012-07-13
195000,2005-09-30
115000,2001-04-27
69740,1995-03-24
86000,2013-04-04
36500,1998-03-27
300000,2023-06-09
299000,2023-06-09
114000,2000-04-07
220000,2014-03-04
355000,2020-07-28
235000,2014-05-30
343000,2022-07-05
197000,2006-03-10
51000,1995-05-31
354000,2019-09-12
204000,2004-09-21
105000,2000-03-16
195000,2009-08-12
245000,2007-07-09
190000,2004-07-05
145000,2001-11-12
575000,2022-04-05
165000,1998-07-17
350000,2014-02-12
390000,2014-12-05
590000,2021-09-30
570000,2018-10-17
117250,1997-01-30
340000,2013-12-09
115000,1997-04-21
340000,2012-07-06
320000,2005-05-20
312500,2008-04-25
312000,2011-07-27
322500,2007-08-20
95000,1997-01-29
370000,2014-12-04
250000,2004-08-25
415000,2016-01-22
275000,2007-11-29
430000,2020-07-17
267750,2006-11-21
240000,2004-06-25
197000,2002-07-19
250000,2010-04-30
250000,2009-10-30
145000,2001-03-15
505000,2021-09-20
520000,2019-12-19
389950,2014-08-29
485000,2015-05-22
207000,2002-07-03
120000,1999-04-08
94500,1996-11-11
405000,2020-06-11
100000,2004-01-23
80000,2000-10-27
135000,1999-08-06
200000,2002-05-22
541600,2023-07-07
456500,2014-10-29
483000,2020-12-15
249995,2005-08-12
540000,2023-06-23
204000,2009-08-12
450000,2017-11-20
220000,2004-05-25
260000,2010-03-19
210000,2003-12-19
272500,2003-06-06
273500,2007-12-21
119500,2001-01-08
195000,2004-08-20
285000,2007-02-02
238000,2006-04-21
547000,2020-12-11
295000,2007-02-09
265000,2005-07-27
250000,2006-08-10
550000,2016-06-30
367500,2008-10-31
480000,2016-01-14
520000,2019-09-06
256000,2004-04-30
465000,2020-01-22
612500,2022-10-28
126000,1999-05-21
103000,1997-10-14
525000,2021-11-26
250000,2011-05-13
460000,2015-11-23
83000,1995-10-13
290300,2013-05-03
407000,2014-11-21
230000,2006-11-30
225000,2005-12-07
165000,2002-01-25
240000,2006-11-30
177000,2005-10-10
425000,2018-04-24
160000,2006-03-31
176500,2003-09-05
197500,2005-08-19
225000,2005-11-29
285000,2007-08-10
225000,2001-06-12
605000,2021-05-21
149000,1998-07-01
220500,2009-10-20
240000,2008-09-05
402000,2021-03-17
195000,2008-12-15
162000,2002-05-17
450000,2019-02-28
250000,2014-04-28
88500,1995-02-17
331500,2010-07-30
250000,2005-10-14
171000,2001-08-07
535000,2017-05-12
287500,2004-04-06
145000,1997-12-12
265000,2009-10-30
237000,2001-10-05
525000,2017-09-08
240000,2002-12-16
91000,1996-06-28
195000,2000-12-04
200000,2000-06-15
630000,2021-09-09
530000,2017-07-26
277500,2002-09-09
180000,2000-02-03
287000,2006-01-27
93000,1996-06-20
494000,2018-02-28
357000,2008-06-20
235000,2009-09-25
220000,2006-11-17
225000,2007-06-28
240000,2006-09-14
250000,2007-10-01
405000,2019-09-13
240000,2010-06-11
248000,2007-03-30
242000,2006-12-21
475000,2021-02-19
250000,2010-05-25
203500,2009-11-04
485000,2022-12-13
362000,2019-01-17
220000,2008-11-07
465000,2020-10-08
250000,2021-09-06
250000,2007-02-12
190000,2006-03-09
450000,2021-05-21
200000,2009-10-01
432500,2017-08-11
550000,2017-03-17
555000,2023-02-27
300000,2013-07-16
249950,2006-10-31
185000,2002-06-28
91750,1998-12-11
525000,2023-07-25
455000,2018-06-22
250000,2009-01-30
245000,2012-01-12
180000,2009-01-15
530000,2021-04-01
489000,2016-06-24
159995,2002-03-27
220000,2010-01-15
180000,2009-11-13
482500,2018-09-14
495000,2017-09-15
112000,1995-09-15
382000,2018-11-01
243000,2012-09-04
280000,2017-04-13
79500,1995-11-17
460000,2022-05-04
375000,2018-08-31
174000,2002-07-05
122500,2000-03-31
273000,2006-02-17
189995,2001-03-20
67000,1995-06-28
450000,2022-02-08
250000,2006-04-03
250000,2004-12-08
230000,2003-07-04
86000,1998-05-20
382000,2017-07-31
236000,2006-10-26
189000,2005-10-21
424995,2016-07-29
265000,2010-07-30
79500,1995-09-22
174995,2002-08-09
325000,2008-02-29
425000,2018-11-22
240000,2010-03-26
225000,2009-10-09
268000,2008-06-09
250000,2010-06-11
199995,2004-09-06
239000,2004-11-24
230000,2010-02-15
550000,2019-03-22
399000,2018-01-19
75000,1996-08-23
169000,2001-12-12
300000,2013-03-15
101500,1995-11-30
415000,2014-11-21
282000,2012-07-16
285000,2005-08-30
184000,2001-01-17
543000,2021-01-12
290000,2008-01-11
273600,2006-07-26
97000,1995-09-28
460000,2016-02-29
190000,2001-08-15
150000,1999-10-26
413000,2019-05-01
455000,2022-07-21
173500,2001-11-13
244000,2007-01-31
485000,2016-05-25
280000,2007-09-10
250000,2007-04-27
109995,1999-08-23
177500,2002-09-16
15000,1995-07-26
185000,2002-11-01
110000,1998-09-08
286000,2011-10-28
250000,2006-10-30
337000,2014-05-09
250000,2005-08-25
94500,1997-05-09
310000,2014-06-24
95000,1997-10-15
350000,2016-01-13
324000,2015-10-16
565000,2021-09-17
154995,2001-06-29
86500,1997-04-21
250000,2008-06-27
210000,2003-10-22
347000,2015-12-18
277500,2015-10-20
135000,2000-12-06
457500,2022-03-30
575000,2021-03-25
135000,1998-02-12
285000,2009-11-27
180000,2000-11-30
94750,1995-07-19
160000,2000-11-29
340000,2012-05-29
326000,2007-03-02
150000,1997-06-30
590000,2016-09-16
460000,2008-07-22
370000,2005-08-15
180000,1998-07-02
86000,1996-06-28
308000,2005-12-12
95000,1997-02-14
270000,2005-04-26
480000,2016-11-04
375000,2007-07-27
250000,2006-12-20
310000,2010-10-06
320000,2004-03-30
159000,2001-02-09
100000,1995-08-24
328500,2005-08-05
216000,2001-01-26
650000,2022-01-07
206000,2001-07-31
367000,2007-08-21
160000,1999-04-19
105000,1996-03-29
288000,2007-07-24
250000,2007-05-02
440000,2019-01-15
249900,2008-05-09
107000,1999-08-11
100000,1997-10-29
147500,2001-05-18
105000,1997-08-22
81000,1996-01-31
285000,2007-04-12
175000,2002-08-06
435000,2016-03-31
540000,2021-09-29
480000,2017-02-17
515000,2018-03-05
440000,2015-07-23
460000,2021-07-16
214000,2004-05-21
79995,1997-04-24
159950,2000-07-27
155500,2001-09-20
250000,2007-08-03
250000,2012-03-05
116000,1998-04-30
81500,1995-04-28
465000,2016-10-21
250000,2004-02-20
250000,2003-05-02
83000,1996-08-30
185000,2002-07-08
290000,2007-07-17
277500,2005-04-07
82500,1995-01-03
450000,2018-06-29
100000,1995-07-14
372500,2007-04-04
288000,2004-06-24
172000,2001-02-22
520000,2021-04-12
249995,2009-08-26
90000,1995-11-03
445000,2018-07-19
80000,2013-04-04
114000,1998-09-18
105000,1997-05-30
460000,2021-09-30
250000,2012-07-31
245000,2012-03-06
340000,2008-02-07
155000,2000-07-20
86500,1997-11-07
550000,2022-04-01
225000,2003-02-21
123000,1999-02-11
109000,1997-01-10
225000,2020-01-09
248000,2003-01-03
179995,2000-04-14
200000,2003-03-24
187000,2002-08-22
269000,2007-01-11
285000,2013-04-11
160000,2001-07-27
141995,2000-01-28
105000,1997-12-19
250000,2006-12-15
255000,2009-09-15
287400,2010-05-19
249500,2004-05-21
234000,2003-08-28
90000,1996-07-05
292500,2004-07-14
135000,2000-02-18
566000,2021-02-11
510000,2015-12-11
600000,2021-07-02
312000,2010-02-15
308000,2006-12-08
241500,2004-03-03
132000,1999-09-10
129995,1998-10-12
250000,2006-09-07
260000,2004-09-24
139995,1999-10-28
273000,2003-10-07
348000,2007-10-02
510000,2014-09-19
132000,1999-04-23
410000,2014-06-06
118000,1997-07-25
375000,2014-03-24
325000,2007-07-18
247000,2003-12-01
76500,1995-01-31
493000,2017-01-27
282500,2009-04-20
340000,2007-07-20
260000,2013-02-01
295000,2006-07-28
325000,2005-07-07
455000,2006-10-24
153000,2000-04-03
665000,2021-03-26
210000,2000-09-22
89500,1995-12-15
149000,2000-09-15
90000,1996-08-09
85000,1997-09-08
315000,2013-08-16
285000,2010-09-17
89000,1995-03-31
277500,2008-06-27
152500,1999-11-12
215000,2002-10-25
179995,2001-06-11
169995,2000-06-16
302000,2007-12-05
325000,2008-08-08
355000,2014-06-04
475000,2020-11-25
71400,1996-04-24
245000,2006-07-12
560000,2018-01-12
327500,2004-09-23
176400,2004-08-22
233500,1998-11-23
120000,2001-05-11
530000,2021-06-10
232500,2005-04-22
579000,2017-12-15
335000,2009-12-21
122500,1996-07-25
131750,1997-05-15
467500,2018-08-29
330000,2013-09-16
250000,2007-01-12
269750,2005-11-10
97000,1995-11-16
249995,2003-12-19
119000,1998-10-05
93000,1997-07-31
278000,2010-09-21
242000,2004-01-27
150000,2000-09-28
98500,1997-06-27
248000,2003-12-16
169000,2000-01-21
450000,2020-12-08
295000,2007-08-17
235000,2003-05-23
400000,2007-07-26
138000,1999-10-25
475000,2018-12-17
290000,2012-07-20
285000,2007-09-27
505000,2023-09-25
247500,2005-11-23
145000,2001-03-02
515000,2023-02-20
283000,2006-07-26
445000,2020-08-06
94000,1997-11-21
480000,2020-12-11
325000,2006-09-22
250000,2003-10-23
555000,2018-05-09
209995,2001-08-23
109995,1997-10-24
358500,2013-08-30
270000,2008-12-09
237500,2003-06-05
425000,2014-11-28
179000,2001-01-12
202500,2001-05-18
100000,1996-02-23
515000,2019-06-24
485000,2015-07-28
315000,2005-05-26
105500,1996-01-29
382000,2007-11-14
163000,1999-08-02
265000,2002-08-12
480000,2019-07-15
105000,1997-04-11
335000,2013-04-26
202000,2003-08-29
104000,1998-03-12
247000,2004-06-04
81500,1995-04-25
560000,2022-02-01
435000,2017-02-08
249995,2004-10-25
250000,2006-06-16
460000,2017-08-09
280000,2006-08-31
250000,2021-07-20
258000,2007-01-24
77000,1995-01-05
485000,2019-01-11
295000,2004-08-10
285000,2009-11-20
174000,2001-06-29
250000,2006-05-15
535000,2018-12-13
280000,2004-04-14
245000,2003-02-06
173000,2000-06-02
195000,2004-03-16
215000,2002-09-25
310000,2009-11-11
272000,2006-03-07
191500,2002-06-28
250000,2011-10-03
497000,2020-12-04
149995,2000-12-21
330000,2007-10-05
510000,2016-12-22
336000,2015-01-23
473000,2018-06-15
250000,2006-05-31
228000,2005-09-05
56667,1997-05-31
210000,2002-11-20
157000,2001-03-30
91000,1999-12-22
250000,2012-03-16
240000,2003-03-28
365000,2015-05-22
200000,2010-07-21
430000,2015-09-07
315000,2010-09-27
108000,1999-05-28
277500,2005-05-17
494500,2021-09-17
153000,2001-07-13
325000,2013-08-13
215000,2003-08-06
170000,2001-09-27
397000,2007-10-26
100000,1995-01-27
230000,2003-10-28
385000,2015-09-24
90000,1995-01-27
126000,1999-07-16
465000,2017-05-05
300000,2008-06-16
235000,2005-02-21
540000,2022-01-31
420000,2017-06-23
265000,2007-06-15
515000,2021-03-23
177000,2002-06-28
92000,1998-05-15
540000,2019-02-25
295000,2011-11-18
225000,2006-06-15
210000,2006-01-11
270000,2007-11-23
570000,2022-09-12
158000,2001-03-12
544000,2021-05-28
476000,2016-07-15
420000,2016-12-06
80000,1996-08-28
500000,2018-04-20
233000,2003-10-31
199950,2003-05-29
464000,2022-03-28
435000,2021-12-07
110000,1999-07-20
360000,2015-06-26
270000,2008-01-14
267000,2004-12-13
570000,2023-09-01
179995,2001-07-31
335000,2005-08-15
120000,1995-11-27
545000,2023-07-24
89995,1996-12-13
500000,2021-02-09
375000,2017-10-10
415000,2015-12-18
186995,1999-12-15
109995,1998-05-18
565000,2022-05-27
310000,2004-07-02
355000,2014-12-09
515000,2016-03-31
532000,2016-12-09
350000,2014-07-09
340000,2010-09-03
190000,2001-11-12
525000,2020-12-18
339995,2013-05-14
445000,2014-10-31
268000,2014-04-10
333000,2011-01-14
109500,1998-01-30
250000,2003-11-24
550000,2019-06-28
249950,2004-02-17
114000,1998-06-26
106000,1998-08-26
590000,2021-09-24
380000,2014-04-15
495000,2019-02-28
238000,2003-07-29
365000,2015-05-14
97000,1997-06-12
280000,2013-08-02
235000,2009-07-01
115000,1998-03-30
500000,2022-06-27
81950,1996-07-12
540000,2022-10-21
485000,2018-07-13
290000,2010-03-25
115500,1998-01-30
65000,1995-01-04
198000,2002-06-06
559000,2022-12-16
240000,2006-10-19
235000,2004-08-09
169995,2001-07-20
127100,2001-06-11
457000,2017-01-31
473000,2021-08-24
375000,2015-11-13
92000,1995-06-30
520000,2017-12-14
295000,2004-01-23
226000,2003-04-14
100000,1997-03-26
227500,2006-01-09
470000,2021-02-05
239000,2006-08-21
630000,2017-11-15
439000,2007-11-23
365000,2004-07-30
625000,2022-11-11
315000,2014-02-28
510000,2016-12-16
290000,2015-06-12
450000,2021-04-30
385000,2015-09-28
140000,2001-03-30
79000,1997-01-06
400000,2015-03-13
330000,2013-11-01
416000,2017-07-07
323000,2007-08-22
78000,1997-04-11
125000,2001-11-16
245000,2003-03-03
126500,1999-10-27
108000,1997-10-17
74000,1996-12-02
232000,2005-01-17
190000,2002-05-28
450000,2020-03-06
175000,2016-10-14
255000,2008-08-13
105000,1997-11-26
460000,2018-06-04
510000,2018-02-05
184995,2002-04-29
400000,2017-07-07
249000,2006-03-31
208000,2002-10-11
277500,2008-10-24
67000,1995-07-07
265000,2006-09-06
232500,2003-08-19
79000,1995-01-05
335000,2014-04-11
93000,1998-05-22
268000,2013-09-10
220000,2003-11-28
263500,2004-11-30
119000,1997-12-03
317000,2013-10-03
260000,2004-07-26
110000,1996-12-19
225000,2003-06-27
280000,2004-08-13
455000,2019-03-26
250000,2011-11-16
216001,2007-01-09
101000,1997-02-21
91500,1996-11-29
470000,2018-03-16
213000,2003-08-27
75000,1996-08-09
250000,2010-07-05
270000,2007-08-31
500000,2018-08-22
285000,2004-08-06
175000,2000-12-19
240000,2006-11-24
482500,2017-10-06
184000,2001-10-11
475000,2019-08-05
110000,2005-12-09
315000,2008-05-02
216000,2002-12-06
295000,2013-07-19
173000,2001-09-26
250000,2010-06-24
500000,2020-03-03
375000,2018-06-06
200000,2005-11-08
250000,2003-07-15
393000,2007-08-06
325000,2004-09-30
350000,2007-05-25
205000,2001-04-11
124000,1996-08-14
235000,2005-03-23
210000,2005-01-06
285000,2012-04-04
174000,1999-11-29
500000,2018-01-29
100000,1997-09-29
400000,2017-03-10
460000,2021-04-16
250000,2006-08-21
94995,1997-06-24
285000,2011-06-17
310000,2007-10-11
85000,1999-04-21
249999,2006-03-09
226000,2005-03-12
128000,1998-12-07
400000,2021-01-18
249995,2008-01-21
330000,2012-01-27
249995,2006-05-26
450000,2017-05-12
249750,2006-09-29
400000,2016-03-30
510000,2023-06-16
385000,2015-08-25
350000,2014-10-17
275000,2012-07-03
570000,2022-12-01
260000,2012-03-07
81500,1996-11-14
300000,2008-08-04
245000,2003-07-22
115000,1999-05-27
129000,1998-09-30
90000,1995-02-22
375000,2015-07-10
89000,1997-12-05
510000,2022-12-12
400000,2015-04-21
195000,2002-10-02
82300,1996-06-12
270000,2008-09-29
270000,2008-09-29
375000,2015-03-26
91000,1996-10-14
75000,1995-03-02
235000,2003-03-11
250000,2006-04-10
205000,2002-09-24
492500,2020-11-20
558000,2022-08-17
330000,2010-12-17
86500,1996-12-20
139995,2000-10-30
103000,1997-07-31
250000,2005-09-30
220000,2005-02-04
166500,2001-08-14
235000,2004-08-19
262000,2010-02-24
249000,2007-04-05
168070,2001-03-30
295000,2010-08-03
163000,2001-10-26
79100,1996-08-23
248000,2005-11-16
96650,1999-07-01
245000,2007-01-21
194000,2003-02-28
145000,2001-09-28
640000,2023-09-14
440000,2017-01-06
305000,2012-07-05
241000,2010-11-18
427500,2019-06-24
192500,2002-08-12
105000,1995-08-11
200000,2003-03-20
79000,1996-10-31
395000,2015-09-03
415000,2019-07-12
465000,2019-02-28
420000,2021-04-23
501300,2017-10-09
152000,1997-09-30
560000,2022-02-21
248000,2004-07-14
526250,2023-05-22
250000,2010-10-22
530000,2021-08-24
280000,2013-01-07
272500,2010-03-26
164000,2002-01-11
114000,1998-06-12
75000,1997-12-12
270000,2013-07-31
232000,2004-10-28
76000,1995-08-04
155000,2001-10-05
69000,1996-08-09
599950,2022-06-10
232000,2005-11-16
82000,1995-07-14
405000,2017-01-13
327000,2007-12-07
127000,1999-09-29
245000,2005-04-15
191000,2004-03-18
600000,2023-09-06
420000,2019-04-18
310000,2008-07-25
250000,2008-01-04
272500,2011-02-18
239500,2005-10-28
110000,1999-11-05
595000,2021-01-18
250000,2006-09-07
139000,2000-06-30
185500,2002-05-15
205000,2010-07-16
515000,2023-06-02
320000,2013-07-31
540000,2021-06-25
70000,1995-06-30
335000,2014-02-28
118000,1999-08-06
250000,2010-06-07
74500,1996-10-31
187500,2002-08-02
235000,2004-06-24
260000,2010-10-04
442500,2022-11-15
230000,2007-02-02
270000,2013-07-18
222000,2006-09-28
108000,1998-09-11
465000,2017-06-26
250000,2014-05-01
450000,2015-12-21
257500,2005-07-29
88000,1995-07-27
115000,1997-10-23
535000,2022-09-20
108495,1997-11-11
225000,2003-06-19
65000,1996-06-19
185000,2002-03-06
154000,2001-01-08
82000,1998-04-09
360000,2015-08-28
265000,2009-08-28
280000,2010-02-05
149995,2002-02-15
440000,2015-09-18
250000,2013-03-19
250000,2006-06-02
390000,2017-11-10
105000,1997-12-10
82000,1997-04-04
575000,2022-11-11
111500,1999-09-20
225000,2006-03-15
183000,2005-09-16
85500,1997-05-20
325000,2014-07-25
214995,2003-02-21
120000,1999-11-26
295000,2015-05-05
390000,2019-06-24
185000,2001-12-14
123500,1998-10-16
225000,2003-06-12
463500,2016-10-03
99000,1998-04-27
500000,2018-01-18
278000,2006-10-20
88000,1999-01-12
385000,2016-07-18
355000,2016-04-05
250000,2013-03-28
540000,2021-06-04
59995,1995-12-01
70000,1995-10-13
169995,2002-02-28
550000,2022-10-07
362500,2014-10-15
230000,2005-08-26
270000,2013-10-10
250000,2011-09-30
232500,2009-11-20
187500,2002-03-15
135000,1998-08-28
116000,1998-08-24
90000,1997-12-10
83500,1995-02-10
300000,2019-06-27
280000,2009-11-02
163000,2002-02-07
260000,2005-07-29
250000,2003-01-10
276000,2010-07-28
219000,2006-02-17
290000,2010-02-05
168000,2002-02-15
85000,1998-04-30
90000,1995-11-03
507500,2017-08-18
263000,2009-12-15
285000,2013-12-13
250000,2013-07-18
480000,2022-08-23
497000,2020-10-28
470000,2017-05-19
274000,2007-03-09
79000,1997-02-07
405000,2017-10-18
152000,2001-03-09
290000,2011-12-14
249995,2004-03-05
475000,2021-05-28
250000,2004-05-28
87000,1997-03-21
220000,2009-11-10
300000,2012-06-22
93000,1998-02-23
575000,2022-11-28
275000,2011-11-07
140000,2000-02-14
110000,1999-03-01
66995,1995-09-18
535000,2022-09-20
560000,2022-11-18
168000,2001-04-24
260000,2008-04-22
270000,2012-08-31
162000,2001-07-03
84950,1997-02-20
235000,2009-11-26
240000,2005-08-24
407000,2019-05-15
605000,2017-11-29
277500,2011-01-10
160000,2002-02-28
250000,2011-09-02
450000,2017-09-22
472000,2019-08-02
250000,2008-08-18
267500,2009-07-17
500000,2017-06-06
92000,1997-02-24
468000,2018-12-07
318000,2014-08-26
263000,2011-05-19
380000,2015-08-11
115000,1999-03-30
250000,2008-09-05
102000,1999-07-16
445000,2019-10-11
227000,2009-08-07
263000,2013-07-22
220000,2005-10-12
263000,2013-10-02
